1,422
1,290
1,385
1,363
1,381
1,548
1,335
1,606
1,563
1,435
2,648
2,555
2,1176
2,431
2,331
2,274
2,671
2,798
2,841
2,605
3,894
3,1072
3,863
3,1222
3,1118
3,733
3,796
3,1158
3,747
3,574
4,852
4,921
4,1083
4,983
4,1185
4,1110
4,1079
4,1702
4,1154
4,1785
5,1774
5,963
5,1113
5,1538
5,1033
5,977
5,1308
5,1067
5,1307
5,1286
6,1558
6,1503
6,1144
6,1526
6,1405
6,1596
6,1218
6,1055
6,1171
6,1290
7,1923
7,2082
7,1417
7,2067
7,1617
7,1786
7,2312
7,1846
7,1913
7,1621
8,1817
8,1316
8,1547
8,2271
8,1693
8,1631
8,1802
8,2017
8,1809
8,1910
9,2234
9,1894
9,1789
9,1704
9,1835
9,1670
9,1932
9,1648
9,2319
9,1993
10,2059
10,2113
10,2201
10,2393
10,2097
10,2078
10,1950
10,1932
10,2377
10,1759
11,2428
11,2440
11,1986
11,2079
11,2386
11,1996
11,1550
11,2421
11,2314
11,2078
12,2060
12,1979
12,1839
12,1780
12,2249
12,2191
12,1590
12,2149
12,2488
12,2234
13,2705
13,2299
13,2384
13,2071
13,2547
13,2448
13,2116
13,2428
13,1924
13,1754
14,2803
14,2611
14,2795
14,1987
14,2185
14,2376
14,2294
14,2454
14,2232
14,2631
15,2296
15,2490
15,2849
15,2806
15,2385
15,2287
15,1992
15,2808
15,2849
15,2574
16,2816
16,2569
16,2643
16,2695
16,2445
16,2695
16,2712
16,2983
16,2768
16,2865
17,2789
17,2772
17,3034
17,3131
17,2418
17,2903
17,2360
17,2316
17,2712
17,2760
18,3164
18,2950
18,2629
18,2852
18,2155
18,2540
18,2620
18,2791
18,2443
18,2762
19,2668
19,2665
19,2961
19,3089
19,2748
19,3207
19,2690
19,3139
19,2659
19,2720
20,3195
20,2845
20,2480
20,2922
20,2707
20,2950
20,2971
20,2750
20,2715
20,3304
21,2868
21,2758
21,2967
21,3326
21,2969
21,3129
21,2791
21,3084
21,2996
21,2722
22,2912
22,3341
22,2618
22,3181
22,2981
22,3038
22,2996
22,2921
22,2932
22,3125
23,3685
23,3209
23,2870
23,2670
23,2573
23,3296
23,3144
23,2855
23,3100
23,3035
24,3181
24,3076
24,2906
24,3033
24,2791
24,3147
24,3086
24,3228
24,3203
24,3087
25,3114
25,3396
25,3158
25,3301
25,3120
25,3389
25,3482
25,3803
25,3408
25,3535
26,3451
26,3257
26,3136
26,3191
26,2779
26,2931
26,3336
26,3111
26,2975
26,3092
27,3309
27,3403
27,3153
27,3581
27,3019
27,2878
27,2990
27,3557
27,3280
27,3391
28,3276
28,2923
28,3555
28,3234
28,3487
28,3301
28,3781
28,2926
28,3544
28,3080
29,3433
29,3365
29,2836
29,3500
29,3151
29,3474
29,3475
29,3479
29,3349
29,3717
30,3712
30,3691
30,3239
30,3419
30,3664
30,3700
30,3798
30,3504
30,3268
30,3426
31,3909
31,3601
31,3894
31,3569
31,3533
31,3932
31,3615
31,3575
31,3410
31,4020
32,3595
32,3835
32,3132
32,3601
32,3517
32,3365
32,3371
32,3703
32,3975
32,3595
33,3618
33,3666
33,4098
33,3678
33,3539
33,3413
33,3669
33,3872
33,3522
33,3849
34,3848
34,3769
34,3681
34,4053
34,4035
34,3888
34,3885
34,3780
34,3814
34,3560
35,3628
35,4056
35,3483
35,4030
35,3763
35,3811
35,3758
35,3649
35,3869
35,3830
36,3908
36,4284
36,3690
36,4036
36,3458
36,3796
36,3585
36,4117
36,4279
36,4061
37,3754
37,4046
37,4022
37,4201
37,3638
37,3499
37,3758
37,3833
37,4119
37,3885
38,4028
38,3553
38,3800
38,3991
38,3693
38,4281
38,3745
38,4158
38,4122
38,3835
39,4094
39,4074
39,4045
39,3943
39,3832
39,3921
39,3952
39,4153
39,3856
39,4033
40,3933
40,4068
40,4060
40,4114
40,4026
40,3733
40,3977
40,4140
40,3744
40,4035
41,3617
41,3922
41,4080
41,4323
41,4218
41,3919
41,3888
41,3894
41,3866
41,4010
42,4115
42,4166
42,3574
42,3984
42,3940
42,3445
42,3922
42,3932
42,4195
42,4548
43,4002
43,4085
43,3970
43,4117
43,4021
43,4151
43,4152
43,4230
43,4387
43,3572
44,4165
44,4039
44,3812
44,4252
44,4490
44,4254
44,4322
44,4416
44,4359
44,4202
45,4245
45,3996
45,4394
45,4530
45,4002
45,4506
45,3841
45,4235
45,4219
45,4090
46,4609
46,4337
46,4368
46,4311
46,4192
46,4814
