1,422
1,290
1,385
1,363
1,381
1,548
1,335
1,606
1,563
1,435
2,648
2,700
2,1177
2,681
2,332
2,274
2,671
2,909
2,841
2,606
3,1337
3,1201
3,1083
3,1517
3,1118
3,757
3,813
3,1159
3,1007
3,702
4,1048
4,1466
4,1520
4,1410
4,1644
4,1466
4,1295
4,1921
4,1382
4,1807
5,1937
5,1184
5,1505
5,1723
5,1813
5,1810
5,1642
5,1617
5,1825
5,1837
6,1906
6,1999
6,2262
6,2458
6,1882
6,2137
6,1717
6,1676
6,1722
6,2246
7,2861
7,2771
7,2029
7,2993
7,2504
7,2429
7,3187
7,2666
7,2645
7,2680
8,2725
8,2427
8,2541
8,3093
8,2563
8,2592
8,3155
8,3350
8,2895
8,2926
9,3677
9,3194
9,3156
9,3202
9,3441
9,2729
9,3344
9,3337
9,3597
9,3046
10,3398
10,3788
10,3862
10,3707
10,3568
10,3911
10,3790
10,3537
10,4203
10,3657
11,4300
11,3984
11,3548
11,3850
11,4232
11,3818
11,2869
11,3796
11,3613
11,4231
12,3828
12,4135
12,3833
12,4231
12,4645
12,4044
12,4203
12,4167
12,4707
12,4069
13,4786
13,4428
13,4686
13,4868
13,5011
13,5049
13,4658
13,4913
13,4802
13,3972
14,5634
14,5800
14,5652
14,4426
14,4841
14,5569
14,4942
14,5406
14,4167
14,5220
15,4992
15,5324
15,5684
15,5814
15,5031
15,5590
15,5036
15,5707
15,5874
15,5356
16,5950
16,5720
16,5730
16,6632
16,5641
16,6375
16,4991
16,6226
16,5780
16,6193
17,5711
17,6877
17,6683
17,6786
17,5789
17,6704
17,5707
17,6455
17,5965
17,5688
18,6866
18,7017
18,6268
18,6622
18,5866
18,7117
18,6529
18,6945
18,5849
18,6707
19,6744
19,6599
19,7198
19,7038
19,7420
19,7599
19,6226
19,7407
19,6623
19,6772
20,7688
20,8084
20,6546
20,7786
20,7024
20,7294
20,7784
20,6253
20,8078
20,7552
21,7986
21,7431
21,7812
21,8157
21,7466
21,7572
21,7169
21,7857
21,6530
21,7552
22,7136
22,8616
22,7051
22,7562
22,7467
22,7676
22,7826
22,8069
22,8263
22,8264
23,9002
23,8662
23,8040
23,7560
23,6821
23,8874
23,9057
23,8327
23,9512
23,8282
24,9105
24,7970
24,7551
24,8233
24,8878
24,8951
24,7219
24,8133
24,8938
24,8715
25,7625
25,8796
25,9224
25,8772
25,8767
25,10043
25,9238
25,9320
25,8420
25,9925
26,9809
26,9352
26,8896
26,10103
26,8982
26,9421
26,8844
26,10150
26,9597
26,7490
27,9083
27,9670
27,9461
27,9589
27,10185
27,9957
27,9887
27,9257
27,9163
27,9781
28,9716
28,9028
28,9569
28,8986
28,10046
28,9717
28,10591
28,9323
28,9948
28,9338
29,10700
29,10135
29,9110
29,10328
29,9688
29,10173
29,10381
29,9796
29,10962
29,10550
30,12340
30,11459
30,9005
30,10892
30,11274
30,11009
30,10052
30,11122
30,10669
30,10728
31,10648
31,12049
31,10798
31,9844
31,11869
31,11455
31,12010
31,11266
31,10064
31,13031
32,10958
32,11118
32,10847
32,10924
32,11932
32,12326
32,10910
32,11219
32,12301
32,10600
33,11125
33,11242
33,12691
33,12114
33,11472
33,11331
33,12718
33,10976
33,12719
33,12910
34,12953
34,11779
34,11767
34,12689
34,11904
34,12549
34,12507
34,12481
34,12686
34,11140
35,12245
35,12461
35,12990
35,13036
35,11801
35,12263
35,12238
35,13020
35,13669
35,13305
36,13726
36,14133
36,13424
36,13108
36,12342
36,12353
36,13220
36,14895
36,12497
36,12839
37,11928
37,13377
37,13003
37,13010
37,13634
37,12353
37,14106
37,14104
37,12067
37,13515
38,13545
38,12740
38,13397
38,14274
38,14118
38,14287
38,14066
38,13710
38,14026
38,13601
39,14291
39,14777
39,13796
39,14641
39,14905
39,14706
39,14253
39,14223
39,13317
39,13959
40,14821
40,14885
40,14239
40,14332
40,14315
40,14179
40,15253
40,14656
40,14252
40,12890
41,13854
41,15813
41,15805
41,14650
41,14581
41,15002
41,14121
41,14165
41,15312
41,15458
42,15494
42,14237
42,14415
42,14050
42,16609
42,14856
42,14802
42,14710
42,16742
42,15092
43,15489
43,14408
43,15840
43,14248
43,16895
43,15127
43,15846
43,14518
43,15939
43,13143
44,14988
44,15301
44,14999
44,15939
44,16340
44,15575
44,14513
44,16884
44,16119
44,15457
45,17110
45,17015
45,15305
45,17467
45,16039
45,15460
45,15618
45,15755
45,15971
45,16071
46,17230
46,16409
46,16580
46,17798
